"","id","cos_sim_1yr","cos_sim_2yr"
"1","930036",NA,NA
"2","930085",NA,NA
"3","930144",NA,NA
"4","930278",NA,NA
"5","931221",NA,NA
"6","932031",NA,NA
"7","932117",NA,NA
"8","932520",NA,NA
"9","932853",NA,NA
"10","932984",NA,NA
"11","933007",NA,NA
"12","933119",NA,NA
"13","934380",NA,NA
"14","934443",NA,NA
"15","934872",NA,NA
"16","935677",NA,NA
"17","937715",NA,NA
"18","937748",NA,NA
"19","938028",NA,NA
"20","938068",NA,NA
"21","938207",NA,NA
"22","938400",NA,NA
"23","938508",NA,NA
"24","938877",NA,NA
"25","939405",NA,NA
"26","939465",NA,NA
"27","940567",NA,NA
"28","942280",NA,NA
"29","942874",NA,NA
"30","926596",NA,NA
"31","928376",NA,NA
"32","928546",NA,NA
"33","930280",NA,NA
"34","932882",NA,NA
"35","933037",NA,NA
"36","933078",NA,NA
"37","936034",NA,NA
"38","939097",NA,NA
"39","939451",NA,NA
"40","939458",NA,NA
"41","941882",NA,NA
"42","941951",NA,NA
"43","941960",NA,NA
"44","942059",NA,NA
"45","942198",NA,NA
"46","942282",NA,NA
"47","942291",NA,NA
"48","942420",NA,NA
"49","942960",NA,NA
"50","943273",NA,NA
"51","943494",NA,NA
"52","943732",NA,NA
"53","943951",NA,NA
"54","945943",NA,NA
"55","946162",NA,NA
"56","946208",NA,NA
"57","946617",NA,NA
"58","950874",NA,NA
"59","950878",NA,NA
"60","951897",NA,NA
"61","929198",NA,NA
"62","929914",NA,NA
"63","938954",NA,NA
"64","939462",NA,NA
"65","942025",NA,NA
"66","942350",NA,NA
"67","942937",NA,NA
"68","943672",NA,NA
"69","943679",NA,NA
"70","943806",NA,NA
"71","944568",NA,NA
"72","944706",NA,NA
"73","944924",NA,NA
"74","945121",NA,NA
"75","945905",NA,NA
"76","946788",NA,NA
"77","948959",NA,NA
"78","950974",NA,NA
"79","951867",NA,NA
"80","952337",NA,NA
"81","952370",NA,NA
"82","952373",NA,NA
"83","952858",NA,NA
"84","954263",NA,NA
"85","955120",NA,NA
"86","955125",NA,NA
"87","956191",NA,NA
"88","956856",NA,NA
"89","957999",NA,NA
"90","958890",NA,NA
"91","958956",NA,NA
"92","959196",NA,NA
"93","959216",NA,NA
"94","959272",NA,NA
"95","959942",NA,NA
"96","960116",NA,NA
"97","960171",NA,NA
"98","960216",NA,NA
"99","960443",NA,NA
"100","961274",NA,NA
"101","978268",NA,NA
"102","605976",0.412393049421161,0.387147134796662
"103","606544",0.045501575519329,0.0266975349969038
"104","928006",0.345032779671177,0.323910532071567
"105","939336",0.238095238095238,0.363219191547623
"106","939413",0.051434449987364,0.150892910070864
"107","942006",0.0500626174321759,0.0587473495446047
"108","942955",0,0.0739221270954573
"109","943397",0.247435829652697,0.338753742947079
"110","943500",0.150187852296528,0.234989398178419
"111","943928",0.0952380952380952,0.251459440302201
"112","946345",0.174963553055941,0.30797365987312
"113","950186",0.242091013067521,0.248577288479952
"114","952493",0.130930734141595,0.153644255919475
"115","957923",0.0824786098842322,0.0483933918495827
"116","957984",0,0.156812512046795
"117","960403",0.325669473639465,0.327570654259568
"118","960494",0.0563436169819011,0.0661179604907286
"119","960509",0,0
"120","960554",0.164957219768464,0.193573567398331
"121","961275",0.211702449609985,0.217374532915588
"122","961285",0.051434449987364,0.150892910070864
"123","961686",0.381881307912987,0.32009219983224
"124","975240",0,0
"125","976418",0.233284737407922,0.273754364331662
"126","976803",0.145478593490662,0.256073759865792
"127","980491",0.205737799949456,0.241428656113383
"128","981379",0.317553674414978,0.310535047022269
"129","988809",0.0500626174321759,0.146868373861512
"130","989132",0.329914439536929,0.435540526646245
"131","989150",0.0529256124024963,0.186321028213361
"132","991065",0.12104550653376,0.142044164845687
"133","995071",0.116642368703961,0.239535068790204
"134","996092",0.390360029179413,0.343559000588321
"135","997056",0.200250469728704,0.264363072950721
"136","997663",0.105851224804993,0.124214018808907
"137","997755",0.174963553055941,0.30797365987312
"138","531290",0.0690065559342354,0.0333333333333333
"139","605302",0.125988157669742,0.0608580619450185
"140","606288",0,0
"141","609595",0.241746889207614,0.311399577664609
"142","611664",0.101015254455221,0.195180014589707
"143","611671",0.113960576459638,0.055048188256318
"144","612247",0,0.0912870929175277
"145","614909",0.109108945117996,0.158113883008419
"146","615288",0.338061701891407,0.204124145231931
"147","615426",0,0.235702260395516
"148","618245",0.0975900072948533,0.188561808316413
"149","618770",0.218217890235992,0.210818510677892
"150","622414",0.109108945117996,0.052704627669473
"151","625528",0.161164592805076,0.233549683248457
"152","625933",0.169030850945703,0.122474487139159
"153","626268",0.077151674981046,0.186338998124982
"154","626631",0.17817416127495,0.387298334620742
"155","628136",0,0
"156","628357",0.104828483672192,0.202547873416733
"157","631685",0,0.136930639376292
"158","631936",0.154303349962092,0.149071198499986
"159","632145",0.276026223736942,0.333333333333333
"160","632513",0,0
"161","632874",0.101015254455221,0.0975900072948533
"162","632899",0,0
"163","640253",0.101015254455221,0.341565025531987
"164","648826",0,0
"165","944089",0.188982236504614,0.0912870929175277
"166","952594",0.47286624374346,0.494901541957473
"167","954855",0.113960576459638,0.27524094128159
"168","955480",0.0890870806374748,0.0430331482911935
"169","958268",0,0.086066296582387
"170","960633",0,0.258198889747161
"171","974869",0.17817416127495,0.172132593164774
"172","981375",0,0.165144564768954
"173","988768",0.0890870806374748,0.172132593164774
"174","989945",0.0975900072948533,0.282842712474619
"175","991428",0.367883603690979,0.355409326655455
"176","996489",0.209656967344384,0.101273936708367
"177","996557",0.15762208124782,0.19034674690672
"178","997308",0.0890870806374748,0.215165741455968
"179","999483",0.125988157669742,0.121716123890037
"180","605579",0.245255735793986,0.200250469728704
"181","605604",0.276026223736942,0.281718084909505
"182","605975",0.0690065559342354,0.169030850945703
"183","605993",0.285714285714286,0.291605921759902
"184","611500",0.211288563682129,0.241522945769824
"185","615816",0.225876975726313,0.295084445425327
"186","621796",0.102868899974728,0.167984210226323
"187","625218",0.200445931434318,0.218217890235992
"188","633400",0,0
