"id","cos_sim_1yr","cos_sim_2yr"
"930036",0.314626602482846,0.237670364408923
"930085",0.170996392014192,0.135630023672527
"930144",0.263117405792109,0.212562866859286
"930278",0,0
"931221",0.0496903994999953,0.0656886185442862
"932031",0.269430125621825,0.279852018223131
"932117",0.052704627669473,0.104509952143743
"932520",0.105409255338946,0.139346602858324
"932853",0.140545673785261,0.116122169048603
"932984",0.20869967789998,0.197065855632859
"933007",0,0.0201129496677282
"933119",0.074535599249993,0.0985329278164293
"934380",0.14142135623731,0.186953085854927
"934443",0.124034734589208,0.109312468788839
"934872",0.086066296582387,0.113776024797715
"935677",0.344265186329548,0.22755204959543
"937715",0.210818510677892,0.278693205716647
"937748",0.180775381515547,0.238977452346176
"938028",0.146176336551172,0.17391507288487
"938068",0.134839972492648,0.178252773306692
"938207",0,0
"938400",0.454794026827098,0.519234226746987
"938508",0.20869967789998,0.256185612322716
"938877",0.258198889747161,0.255996055794858
"939405",0.215165741455968,0.22755204959543
"939465",0.358568582800318,0.368676457204806
"940567",0.172132593164774,0.170664037196572
"942280",0,0.0273281171972098
"942874",0.086066296582387,0.142220030997144
"926596",0.0791187772129236,0.118444842419784
"928376",0.237356331638771,0.260578653323524
"928546",0.19796886565758,0.296369482982925
"930280",0,0.0410304969931109
"932882",0.0826368676758409,0.0989692825366941
"933037",0.134568391204877,0.134303827337563
"933078",0.272207190279172,0.266732534684632
"936034",0.09898443282879,0.103729319044024
"939097",0.385704038913002,0.337567800896383
"939451",0.223781695545784,0.217758193306163
"939458",0.164577004669158,0.177393718796725
"941882",0.245140565214358,0.220192753025272
"941951",0.0969003166223018,0.130558241966773
"941960",0.12687229593911,0.151947435279517
"942059",0.267025873093617,0.21320071635561
"942198",0,0
"942291",0.148347707274232,0.14213381090374
"942420",0.0969003166223018,0.116051770637132
"942960",0.136133192529333,0.146734796413356
"943273",0.205556612948259,0.266698230455221
"943494",0.265372446217138,0.254256690465491
"943732",0.217813108046932,0.195646395217807
"943951",0.276915720245232,0.260578653323524
"945943",0.111890847772892,0.100503781525921
"946162",0.0593390829096927,0.0710669054518702
"946208",0.242250791555755,0.203090598614981
"946617",0.205556612948259,0.205152484965555
"950874",0.178914066741128,0.192847303959968
"950878",0.189885065311017,0.156347191994114
"951897",0.185760712351996,0.174801474695025
"929198",0.246610012603905,0.291992345109586
"929914",0.21320071635561,0.246631811833495
"938954",0.273536646620739,0.275293023042067
"939462",0.330289129537908,0.356608335953739
"942025",0.266500895444513,0.308289764791869
"942350",0.0820609939862218,0.156632237248073
"942937",0.189511747871654,0.164421207888997
"943672",0.173196244439215,0.16314573321471
"943679",0.175881617670362,0.15695552394341
"943806",0.443202630213959,0.428803088820006
"944568",0.124367084540773,0.197305449466796
"944706",0.217758193306163,0.209274031924547
"944924",0.256891545196151,0.280192263963652
"945121",0.118444842419784,0.115094845522298
"945905",0.270054240717106,0.246631811833495
"946788",0.183493960854393,0.17830416797687
"948959",0.321864793135813,0.323546309985694
"950974",0.0674199862463242,0.109188557638708
"951867",0.0670025210172808,0.0581316755345963
"952337",0.266698230455221,0.256307297315028
"952370",0.186096842079694,0.215277894573542
"952373",0.207458638088047,0.185134635836265
"952858",0.269679944985297,0.249573846031332
"954263",0.246182981958665,0.242068003019749
"955120",0.202259958738973,0.171582019146541
"955125",0.177821689789755,0.215990408475643
"956191",0.14213381090374,0.131536966311197
"956856",0.163003215640609,0.164564120743347
"957999",0.25854384499751,0.275158202929648
"958890",0.106600358177805,0.123315905916748
"958956",0.385264495849365,0.395295393635255
"959196",0.269679944985297,0.296368942162207
"959216",0.302034348170448,0.295958174200194
"959272",0.163038662681506,0.14711116707978
"959942",0.202259958738973,0.155983653769583
"960116",0.299984695048838,0.297449156806268
"960171",0.272727272727273,0.28394322637851
"960216",0.383761289440099,0.434071988826951
"960443",0.293590337367029,0.331136311957044
"961274",0.123091490979333,0.142392942952794
"978268",0.142724806429613,0.19812584988471
"605976",0.307692307692308,0.279553072340805
"606544",0.21320071635561,0.161773912909565
"928006",0.314037146510664,0.342381191631163
"939336",0.198614530574739,0.237163819541069
"939413",0.0961538461538461,0.109824421276745
"942006",0.211768369726672,0.183239637848103
"942955",0.0444115591684328,0.115285743977679
"943397",0.4532217720286,0.470598287054402
"943500",0.20522245195382,0.184032857641298
"943928",0.256015475180875,0.232602216124215
"946345",0.208738623169221,0.301030081151146
"950186",0.208738623169221,0.301030081151146
"952493",0.117501940896304,0.200440011152801
"957923",0.0942111439531992,0.0652154650726025
"957984",0,0
"960403",0.211768369726672,0.247373511094939
"960494",0.0666173387526491,0.126814318375447
"960509",0,0.0461142975910716
"960554",0.310880914179029,0.322800083137501
"961275",0.371090885634171,0.373277300627421
"961285",0.167909278871307,0.116231278510293
"961686",0.456813420321901,0.422770287007993
"975240",0.0543928293220421,0.0988369365768584
"976418",0.24426357542638,0.27668578554643
"976803",0,0.0489115988044518
"980491",0.198614530574739,0.185606467466924
"981379",0.320019343976094,0.343365176183366
"988809",0.167909278871307,0.145289098137867
"989132",0,0
"989150",0.0993072652873697,0.144360585807607
"991065",0.271964146610211,0.282391247362452
"995071",0.0927727214085427,0.108370829214413
"996092",0.288461538461538,0.289537110638691
"997056",0.384615384615385,0.329473263830235
"997663",0.218926914934734,0.252578410141361
"997755",0.333086693763246,0.415028678319645
"531290",0.120375084638761,0.104981629822031
"605302",0.0482242822170412,0.0270369035217937
"606288",0,0
"609595",0.450093300692385,0.459627359870494
"611664",0.150965882484814,0.19346033336267
"611671",0.227331446490158,0.191179778225468
"612247",0.144672846651124,0.108147614087175
"614909",0.103107852445293,0.101162829777814
"615288",0.321495214780275,0.297405938739731
"615426",0.189151196964384,0.243909159140715
"618245",0.255937250061401,0.298019780339635
"618770",0.534635478749232,0.461142975910716
"622414",0.181865157192126,0.165689141128739
"625528",0.109522162319631,0.140350877192982
"625933",0.22698143635726,0.212094920991926
"626268",0.2503363710163,0.219298245614035
"626631",0.264135271897687,0.306046920175531
"628136",0.144672846651124,0.135184517608969
"628357",0.0773308893339701,0.07225916412701
"631685",0.177187326965586,0.16556654463313
"631936",0.274497426598688,0.273594227222708
"632145",0.389792232472793,0.390244088159039
"632513",0,0
"632874",0.172532437125501,0.133003979186835
"632899",0.0515539262226467,0.07225916412701
"640253",0.226191933316983,0.253628636750894
"944089",0.0704360725060499,0.0987248129598487
"952594",0.386940751371553,0.392157169885378
"954855",0.144672846651124,0.189258324652556
"955480",0.0945755984821918,0.0848379683967703
"958268",0.119349009407333,0.162502811491648
"960633",0,0
"974869",0.109362392486473,0.0919709009227448
"981375",0.143940321201716,0.161400041568751
"988768",0.16404358872971,0.163503823862657
"989945",0.208066316660822,0.265118651239907
"991428",0.415519915965261,0.445953710638903
"996489",0.258798655688252,0.205551604197837
"996557",0.174482018070692,0.179342528949657
"997308",0.34047215453589,0.381770857785466
"999483",0.0482242822170412,0.0675922588044844
"605579",0.275589127304775,0.238992951943172
"605604",0.259827920984652,0.244749260446273
"605975",0.295128214594996,0.28033710558865
"605993",0.344486409130969,0.33376601909305
"611500",0.238175594235931,0.244749260446273
"615816",0.233332361117187,0.232350828457351
"621796",0.297670278893794,0.2975625746864
"625218",0.167718201808876,0.153471112047476
"633400",0.201261842170651,0.216665099361142
"636040",0.184135731052589,0.218051095217938
"640660",0.438459616661601,0.384605980701286
"643006",0.372120062620905,0.358431296064764
"647136",0.357651679036538,0.352938653254371
"651559",0.325067200198696,0.33536463387306
"652988",0.21652326748721,0.268058713822108
"652999",0.352208223798639,0.334025361515094
"655774",0.0918630424349251,0.0741702264651223
"664240",0.417374323719201,0.475747844111865
"669884",0.411290595528369,0.41114178078017
"670455",0.020541200750444,0.0221132891043423
"672705",0.275589127304775,0.271957497038782
"691870",0.241244168275427,0.25970740964088
"943495",0,0
"950940",0.138883865691763,0.140168552794325
"972053",0.335436403617752,0.370136211408618
"981376",0.146998265169764,0.127816132666133
"988571",0.184870806753996,0.199019601939081
"997846",0.234805482532426,0.261803661728047
"997926",0.137096865176123,0.168673551089301
"997931",0.4535928059334,0.427269338011241
"998171",0.206266115169771,0.191772498332124
"605601",0.0566138517072298,0.0818839474067529
"614208",0.0815892439830632,0.0786715519470972
"615699",0.10400628679223,0.128940357388782
"632705",0.196116135138184,0.26339329200376
"632900",0.135982073305105,0.134865517623595
"634491",0.202464571799631,0.232409866852407
"640643",0.0462250163521024,0.0286534127530626
"649270",0.300462606288666,0.276982989946272
"652686",0.236524958395633,0.268792837499381
"666508",0.0566138517072298,0.0233954135447865
"667703",0.280224269158902,0.347404166889826
"670379",0.354787437593449,0.366535687499156
"672893",0.271778653252304,0.267819199183444
"673455",0.0620173672946042,0.076885174443849
"680069",0.147087101353638,0.212740735849191
"681534",0.0283069258536149,0.0584885338619664
"683105",0.230769230769231,0.230463778311372
"684836",0.384353057392904,0.403189256249072
"695534",0.131558702896054,0.163098084665869
"696965",0.118262479197817,0.0855249937498031
"700994",0.539319371630006,0.486264539083865
"703246",0.242681335848538,0.21490059564797
"704458",0.166478022954073,0.176904710879564
"705969",0.130744090092123,0.0540293932315405
"707754",0.179968508266339,0.158038709459637
"710576",0.370624658330551,0.428845013935118
"715207",0.0849207775608447,0.116977067723933
"717342",0.122572584461365,0.111435623540052
"720002",0.0800640769025436,0.132344444529457
"721166",0.217060785531115,0.205027131850264
"727962",0.186052101883813,0.243469719072188
"950897",0.108785658644084,0.134865517623595
"960699",0.235339362165821,0.235027860557201
"999091",0.309173471200421,0.265357066319346
"644272",0.292653912412659,0.323141557852618
"672717",0.290159335301387,0.274617518190545
"683187",0.292653912412659,0.280056016805602
"722936",0.195102608275106,0.183113549449817
"723569",0.310193377220529,0.278899552057549
"728005",0.167523570344139,0.142695448246348
"730735",0.0478638772411825,0.0634201992205992
"735149",0.175863114528165,0.174765518410639
"739464",0.0883745402050336,0.128807033524453
"739681",0,0
"762884",0.288036707419063,0.249541704472544
"763436",0.240988799272021,0.245625375394537
"768265",0.222837064664557,0.260525052859453
"809372",0.274957041318179,0.289801040039839
"813891",0.0443133396029328,0.102752466547518
"826286",0.0338448721711206,0.0672672793996312
"915692",0.164729106086204,0.193494975736188
"926632",0.192362152741172,0.177534854723893
"927013",0.19660827175925,0.163308314136688
"928391",0.240700524586488,0.207722149729599
