"","id","cos_sim_1yr","cos_sim_2yr"
"1","930036",0.329914439536929,0.268507221822607
"2","930085",0.218866384652979,0.243594698413957
"3","930144",0.252413395139512,0.247054880533892
"4","930278",0.218217890235992,0.217067685440061
"5","931221",0.21957751641342,0.229451465625918
"6","932031",0.179284291400159,0.216168850583559
"7","932117",0.121987509118567,0.141200901923642
"8","932520",0.185576872239523,0.223756018185506
"9","932853",0.15526475085203,0.174727201704761
"10","932984",0.296956935458249,0.290020946713699
"11","933007",0.125988157669742,0.170896481756166
"12","933119",0.125988157669742,0.159503382972422
"13","934380",0.116310526299809,0.16828722193991
"14","934443",0.0996023841111995,0.115290053644565
"15","934872",0.212167106197876,0.223258228874379
"16","935677",0.379087698287873,0.316438795580543
"17","937715",0.162834736819732,0.185115944133902
"18","937748",0.181848241863327,0.236801111389158
"19","938028",0.23946037217308,0.275138028232085
"20","938068",0.128388147753274,0.185762075048273
"21","938207",0.133630620956212,0.161122748174277
"22","938400",0.366470456159968,0.446516457748758
"23","938508",0.181568259800641,0.284599516400156
"24","938877",0.288675134594813,0.283424289701641
"25","939405",0.159363814577919,0.172935080466847
"26","939465",0.327894618669445,0.348840982616218
"27","940567",0.268055482123755,0.268507221822607
"28","942280",0.112272178284768,0.108296148169105
"29","942874",0.207019667802706,0.237129773742176
"30","926596",0.29018521534954,0.312134865459473
"31","928376",0.324324652449486,0.322898136682214
"32","928546",0.213570535742582,0.285175912736015
"33","930280",0.0710669054518701,0.0896221429896443
"34","932882",0.174379612220721,0.200505552474136
"35","933037",0.239356776939084,0.260690117475515
"36","933078",0.331433982639808,0.331493328998869
"37","936034",0.229332161053002,0.266377372427243
"38","939097",0.289002988345669,0.295039307162765
"39","939451",0.145064713296415,0.201234476647766
"40","939458",0.233954800089351,0.269006427118992
"41","941882",0.298540717013266,0.291778436955419
"42","941951",0.244252105229598,0.264021591981986
"43","941960",0.158910431540932,0.200401204014051
"44","942059",0.338869496834943,0.329413113530541
"45","942198",0.104489250954643,0.122358699368402
"46","942282",0.276955854703498,0.252248920854558
"47","942291",0.138477927351749,0.126124460427279
"48","942420",0.130558241966773,0.192087454981958
"49","942960",0.196823955405554,0.231666187312524
"50","943273",0.263180677983907,0.269665439434633
"51","943494",0.21320071635561,0.240859509284669
"52","943732",0.201455741006345,0.22018090929275
"53","943951",0.194624736040381,0.220896312153217
"54","945943",0.179664450818771,0.186114357900909
"55","946162",0.209358947339656,0.2053501270971
"56","946208",0.175881617670362,0.142587956368008
"57","946617",0.247716847153431,0.260328800437734
"58","950874",0.34960294939005,0.360722167225292
"59","950878",0.217146402419185,0.187365794651534
"60","951897",0.17058076135148,0.206844810100467
"61","929198",0.351976686475133,0.378854179228268
"62","929914",0.348116894167813,0.357976419383875
