"id","wordtype_all_pct_95p_mc_75score_1yr","wordtype_all_pct_95p_mc_75score_2yr","wordtype_all_pct_95p_mc_90score_1yr","wordtype_all_pct_95p_mc_90score_2yr","wordtype_all_pct_95p_mc_allscore_1yr","wordtype_all_pct_95p_mc_allscore_2yr","wordtype_all_pct_99p_mc_75score_1yr","wordtype_all_pct_99p_mc_75score_2yr","wordtype_all_pct_99p_mc_90score_1yr","wordtype_all_pct_99p_mc_90score_2yr","wordtype_all_pct_99p_mc_allscore_1yr","wordtype_all_pct_99p_mc_allscore_2yr","wordtype_all_pct_full_mc_75score_1yr","wordtype_all_pct_full_mc_75score_2yr","wordtype_all_pct_full_mc_90score_1yr","wordtype_all_pct_full_mc_90score_2yr","wordtype_all_pct_full_mc_allscore_1yr","wordtype_all_pct_full_mc_allscore_2yr","wordtype_mech_pct_95p_mc_75score_1yr","wordtype_mech_pct_95p_mc_75score_2yr","wordtype_mech_pct_95p_mc_90score_1yr","wordtype_mech_pct_95p_mc_90score_2yr","wordtype_mech_pct_95p_mc_allscore_1yr","wordtype_mech_pct_95p_mc_allscore_2yr","wordtype_mech_pct_99p_mc_75score_1yr","wordtype_mech_pct_99p_mc_75score_2yr","wordtype_mech_pct_99p_mc_90score_1yr","wordtype_mech_pct_99p_mc_90score_2yr","wordtype_mech_pct_99p_mc_allscore_1yr","wordtype_mech_pct_99p_mc_allscore_2yr","wordtype_mech_pct_full_mc_75score_1yr","wordtype_mech_pct_full_mc_75score_2yr","wordtype_mech_pct_full_mc_90score_1yr","wordtype_mech_pct_full_mc_90score_2yr","wordtype_mech_pct_full_mc_allscore_1yr","wordtype_mech_pct_full_mc_allscore_2yr","wordtype_wm_pct_95p_mc_75score_1yr","wordtype_wm_pct_95p_mc_75score_2yr","wordtype_wm_pct_95p_mc_90score_1yr","wordtype_wm_pct_95p_mc_90score_2yr","wordtype_wm_pct_95p_mc_allscore_1yr","wordtype_wm_pct_95p_mc_allscore_2yr","wordtype_wm_pct_99p_mc_75score_1yr","wordtype_wm_pct_99p_mc_75score_2yr","wordtype_wm_pct_99p_mc_90score_1yr","wordtype_wm_pct_99p_mc_90score_2yr","wordtype_wm_pct_99p_mc_allscore_1yr","wordtype_wm_pct_99p_mc_allscore_2yr","wordtype_wm_pct_full_mc_75score_1yr","wordtype_wm_pct_full_mc_75score_2yr","wordtype_wm_pct_full_mc_90score_1yr","wordtype_wm_pct_full_mc_90score_2yr","wordtype_wm_pct_full_mc_allscore_1yr","wordtype_wm_pct_full_mc_allscore_2yr","wordtype_world_pct_95p_mc_75score_1yr","wordtype_world_pct_95p_mc_75score_2yr","wordtype_world_pct_95p_mc_90score_1yr","wordtype_world_pct_95p_mc_90score_2yr","wordtype_world_pct_95p_mc_allscore_1yr","wordtype_world_pct_95p_mc_allscore_2yr","wordtype_world_pct_99p_mc_75score_1yr","wordtype_world_pct_99p_mc_75score_2yr","wordtype_world_pct_99p_mc_90score_1yr","wordtype_world_pct_99p_mc_90score_2yr","wordtype_world_pct_99p_mc_allscore_1yr","wordtype_world_pct_99p_mc_allscore_2yr","wordtype_world_pct_full_mc_75score_1yr","wordtype_world_pct_full_mc_75score_2yr","wordtype_world_pct_full_mc_90score_1yr","wordtype_world_pct_full_mc_90score_2yr","wordtype_world_pct_full_mc_allscore_1yr","wordtype_world_pct_full_mc_allscore_2yr"
531290,0.158830456482248,0.158936969689337,0.110096376512636,0.0816496580927726,0.146176336551172,0.17651854940278,0.207673313471435,0.203514514765765,0.114208048144032,0.10215078369105,0.208476961984199,0.248956235060952,0.206284249251759,0.201895111647591,0.103509833901353,0.0942809041582063,0.207151822088622,0.249813689889119,0.0574169251763215,0.0698430295769578,0.105409255338946,0.115470053837925,0.0556846046389705,0.0921623487265828,0.0645497224367903,0.0781575158578359,0.0816496580927726,0.0968245836551854,0.0825629007696783,0.12490516445825,0.0782780363856437,0.0854981960070962,0.0816496580927726,0.0968245836551854,0.0897249437759394,0.127253753820339,0.121446541889315,0.115750759366523,0.074535599249993,0.0655825835783953,0.101177896917482,0.143345544770249,0.19034674690672,0.17151248235781,0.0912870929175277,0.0936585811581694,0.180541513495479,0.228776380524869,0.188661655719924,0.170021253985206,0.0837707816583391,0.0874371770978336,0.179253259934518,0.226412446320625,0.190557226936132,0.179165834637045,0.0690065559342354,0.0333333333333333,0.168445300211353,0.193711254252431,0.239237188234673,0.224073827226184,0.0885614885540095,0.0620173672946042,0.229999318521547,0.264065552598852,0.225417408666858,0.214662627999494,0.0778498944161523,0.0553283335172488,0.221243109306298,0.262009516080338
603731,0.367567070358437,0.38586385502612,0.182574185835055,0.28887415229139,0.421957635568438,0.441468064690665,0.337370539348299,0.361134977930835,0.153896752812773,0.234520787991172,0.395275571264502,0.416889423521214,0.33065880943361,0.356608364640518,0.15191090506255,0.227884467377887,0.390966392648899,0.413738234641638,0.0940850972923101,0.0849803800590757,0,0.110096376512636,0.0917222774164024,0.0914981365984527,0.0863667034175061,0.077234726532833,0,0.0877058019307029,0.0848555291627664,0.0847805646886013,0.0844212578386254,0.0761540292166364,0,0.0868744485526139,0.084084099249539,0.0842329803802369,0.24963585339288,0.262325931579027,0.163299316185545,0.255603860169077,0.287658607984317,0.300584041087062,0.219956192679957,0.232063482635384,0.129099444873581,0.187754623275037,0.264162536022219,0.277430465539158,0.21331948010989,0.227109989583068,0.129099444873581,0.180739222823013,0.260154941942216,0.274525515982235,0.232933605381725,0.246603623729873,0.2,0.225876975726313,0.306776751590758,0.326799582256696,0.20175619716287,0.21887694910887,0.145095250022002,0.156556072771287,0.2785321179594,0.300081001652664,0.195159363897739,0.213653326240624,0.141421356237309,0.148087219439773,0.273564200046519,0.296299374740857
603732,0.334472937797248,0.37548872691142,NA,NA,0.356428918394474,0.350674813603575,0.351927849152599,0.463160271553136,NA,NA,0.464660188642292,0.47661588141049,0.324759526419165,0.440196426351798,NA,NA,0.448166392902238,0.463868957641248,0.144337567297406,0.223606797749979,NA,NA,0.279145263119541,0.27316287460954,0.218217890235992,0.35721725415588,NA,NA,0.371479396327743,0.387528950479044,0.198029508595335,0.349128267637671,NA,NA,0.361658819122768,0.383074446741142,0.280670699693906,0.336205574067694,NA,NA,0.300668897151477,0.298974037100774,0.306186217847897,0.416025147168922,NA,NA,0.412445010997556,0.433566072983051,0.281867260501061,0.390566732942472,NA,NA,0.394919210718413,0.419832100732847,0.3038218101251,0.335759568343908,NA,NA,0.266864417280915,0.264389604449163,0.293197735804187,0.342326598440729,NA,NA,0.32746051999724,0.323027123910322,0.270030862433661,0.321855806567156,NA,NA,0.313904501458702,0.311268727767852
604077,0.223342643141816,0.225086236175616,0.127920429813366,0.174889211198727,0.269555184487361,0.260444303751304,0.269920280069966,0.266734974972881,0.184637236468999,0.234018188600454,0.30768455417852,0.295734462504145,0.264395884582546,0.263238184961101,0.174889211198727,0.225992307352784,0.304146558951046,0.293182761369649,0.116592807465818,0.117677224736544,0,0.0909090909090909,0.151280406462586,0.139017949236612,0.129629851903229,0.157512129163078,0,0.0674199862463242,0.166648855193722,0.166943637523752,0.126846776016105,0.155332571837947,0,0.0642824346533225,0.164723785140209,0.165727725043252,0.262485745990699,0.263020295913069,0.146254484825426,0.251259453814803,0.30652202308748,0.29958887453803,0.256542673937088,0.273925477774205,0.0861460984507896,0.171802033186012,0.311530964353576,0.308539131733662,0.248031842882742,0.26824868797873,0.0785068671978859,0.161627045958809,0.30594906088381,0.304632298728443,0.202763437152418,0.209066450084383,0.138342892773215,0.188352643739204,0.228684558540731,0.237562433745473,0.218885622280747,0.21771824109087,0.0870388279778489,0.167506302543202,0.246396068972063,0.24435039466629,0.212167260360574,0.213079956948383,0.0798723063830871,0.158034885310253,0.242065396446151,0.240964452925396
604137,0.221115997129113,0.247878794429441,0.102899151085505,0.211021234754508,0.248756004886132,0.262531330459344,0.253993859686765,0.27164670127828,0.0990147542976674,0.225892983449357,0.264570411593121,0.275322965934871,0.248795426534865,0.273913466574864,0.0937872154464481,0.218145764010179,0.266348972031927,0.278334501773233,0.070340411584836,0.0683652091325741,0,0.0731272424127131,0.0928686143911308,0.0861362370880006,0.06256452578674,0.0633513520873805,0,0.054232614454664,0.0827131111247921,0.0789123315694653,0.0612213025974053,0.0624747344946103,0,0.0517087689995019,0.0817576378149145,0.0783375837668902,0.163465894100423,0.164206250640829,0.117647058823529,0.242535625036333,0.162509549581862,0.16307539225541,0.211940215459266,0.204023669424387,0.103943839301286,0.248755496770252,0.190387417205284,0.188143103387248,0.204909075806306,0.205123394411207,0.0947263466926008,0.234022935371555,0.190172294700134,0.189713124785362,0.163102841231877,0.168172982732547,0.166924465222397,0.227266205723571,0.136543013913137,0.144533889495434,0.214587166917092,0.208491048253735,0.140028008402801,0.242535625036333,0.172790541907875,0.175865336410712,0.2080007395595,0.212211314485985,0.128498513240647,0.228821776281415,0.176410567207732,0.181079638371858
604138,0.233689394671991,0.220479275922049,0.179284291400159,0.174963553055941,0.221661264063874,0.199577674556935,0.261645321759951,0.265974999525012,0.195180014589707,0.175749910065499,0.27782163794458,0.247710413200281,0.246275514561805,0.255338521418405,0.186096842079694,0.154303349962092,0.276268268843311,0.248552513874947,0.181568259800641,0.181827458019398,NA,NA,0.1302570691505,0.161902192049093,0.174455675197729,0.205805465729924,0,0,0.147671437937587,0.155733501031213,0.165359456941537,0.198943344529423,0,0,0.140323115175661,0.157715876008425,0.276408116115665,0.288294045142074,NA,NA,0.250865353920193,0.245844585947221,0.297206184007722,0.326225434829982,0.231455024943138,0.188982236504614,0.300985605128839,0.283876372022515,0.266849753997996,0.300334585962783,0.214285714285714,0.151522881682832,0.294104385641452,0.280525201280639,0.163455061873007,0.177626773925201,NA,NA,0.19089750528087,0.162834736819732,0.202389249368603,0.218217890235992,0.241746889207614,0.207019667802706,0.252132922515221,0.223739857445033,0.181973611228004,0.199068279841714,0.22237479499833,0.163663417676994,0.250597015775529,0.220266929464305
604155,0.191785320594154,0.210662522117372,NA,NA,0.181649753637689,0.20146932183449,0.285759850547637,0.35610615580596,NA,NA,0.339174517511382,0.365314720876728,0.279159425381447,0.367981636319865,NA,NA,0.340837774829954,0.378725570169919,0.169790543991204,0.213021480749018,NA,NA,0.174143086386858,0.217053598825592,0.19034674690672,0.279720419301223,NA,NA,0.25168056838858,0.298337174533265,0.186338998124982,0.274036102440195,NA,NA,0.248779254517956,0.295748061314772,0.2,0.221880078490092,NA,NA,0.181879544689257,0.202010524686751,0.295145914949049,0.361222936016545,NA,NA,0.345440032056239,0.360090167000152,0.28667105452251,0.375096886708761,NA,NA,0.347146116776177,0.372739439582799,0.177122977108019,0.178885438199983,NA,NA,0.14517323726226,0.130014760166479,0.262575453814459,0.301232038038355,NA,NA,0.297062446864302,0.299918166710143,0.254034118443435,0.318799380722258,NA,NA,0.2993138844087,0.32029560896152
604158,0.106600358177805,0.0890023568136131,0.204124145231932,0.17817416127495,0.115397952642111,0.133147167034441,0.0851256530758748,0.107098260738368,0.166666666666667,0.149071198499986,0.122701695638718,0.149157541512438,0.0816496580927726,0.104210983480697,0.166666666666667,0.144337567297406,0.119608325986143,0.146614274999663,0.0710669054518702,0.0391030943502888,0,0,0.0912870929175277,0.0806871530459879,0.062257280636469,0.0340206908719886,0,0,0.080582296402538,0.0684610410067875,0.0595491334175414,0.0331133089266261,0,0,0.07972410051791,0.0680036124478424,0.144337567297406,0.122205929184461,0.235702260395516,0.210818510677892,0.160128153805087,0.181236627999053,0.111803398874989,0.139443337755679,0.182574185835055,0.166666666666667,0.146734796413355,0.178596375519277,0.105021006302101,0.133972825411417,0.182574185835055,0.160128153805087,0.14079697633918,0.17411036195053,0.116642368703961,0.109599324870238,0.288675134594813,0.246182981958665,0.10362833403621,0.130065048790661,0.086548464481583,0.13463613265956,0.204124145231932,0.187317162316339,0.12097769771855,0.160521989350224,0.0812444463702387,0.128920512778062,0.204124145231932,0.17817416127495,0.115801388963275,0.156042034135373
604291,0.33218191941496,0.413528617098942,NA,NA,0.299644383316996,0.369481872265182,0.433081757422822,0.546303217058937,NA,NA,0.463195526451103,0.540893771572594,0.423078519650849,0.568458794103383,NA,NA,0.456684567337966,0.555053171250593,0.294085848837523,0.368964027760855,NA,NA,0.301624673408895,0.364555501703367,0.329690236697893,0.484489978144188,NA,NA,0.435923531726835,0.516735144078158,0.322748612183951,0.474644452534567,NA,NA,0.430898308694209,0.512250668437181,0.346410161513775,0.448358830654244,NA,NA,0.292522854240766,0.386723281097005,0.438178046004133,0.565109076939226,NA,NA,0.459175573352504,0.551729718640583,0.425596141279145,0.551249461670711,NA,NA,0.450956033929933,0.544913170233748,0.306785995538948,0.413118223595458,NA,NA,0.21552636243213,0.289532790440002,0.372104203767625,0.42236839574996,NA,NA,0.331953065154646,0.379913457311778,0.36,0.456145990078976,NA,NA,0.324016784504167,0.402776961816657
604347,0.386269651968453,0.377146413727277,NA,NA,0.353079959780772,0.364931332659858,0.51798710093176,0.546456246234968,NA,NA,0.525478666337847,0.553805787483182,0.506022736133138,0.534156330693292,NA,NA,0.518092217384928,0.547637624378137,0.364768602070043,0.330520343517599,NA,NA,0.37411936311829,0.346196828116223,0.368037369049289,0.40777790398381,NA,NA,0.435561146446923,0.429302882816434,0.360288346061446,0.399491276854621,NA,NA,0.430540100905813,0.425577186310875,0.358057437019716,0.357506155034531,NA,NA,0.334919950034134,0.336911910986876,0.498201895023622,0.538215292500126,NA,NA,0.517761094278414,0.543006129653166,0.483896457236042,0.525015262293417,NA,NA,0.508492836180921,0.536297360045632,0.237825747077247,0.288230676849157,NA,NA,0.178218367741645,0.209487383099742,0.41025641025641,0.431433485952956,NA,NA,0.391150248159042,0.423140500644804,0.396911150685467,0.416890134414361,NA,NA,0.38179869075002,0.4147484295346
