"","id","cos_sim_1yr","cos_sim_2yr"
"1","930036",0.297775000191279,0.243561150223727
"2","930085",0.202610224618277,0.213071621147676
"3","930144",0.285896675956745,0.26307610980099
"4","930278",0.131306432859723,0.138086192684748
"5","931221",0.176166065854411,0.164677393918524
"6","932031",0.191785320594154,0.218495109772165
"7","932117",0.0293610109757352,0.0617540227194464
"8","932520",0.14888750009564,0.191369475175786
"9","932853",0.186852329670915,0.189222315665364
"10","932984",0.303765218204042,0.300658411201132
"11","933007",0.151619608715781,0.199310251294775
"12","933119",0.113714706536836,0.132873500863183
"13","934380",0.111978502191171,0.157013734395772
"14","934443",0.119865825371346,0.117651212954242
"15","934872",0.092847669088526,0.113915297108221
"16","935677",0.245651842220259,0.172223740956793
"17","937715",0.167967753286756,0.196267167994715
"18","937748",0.153190838336343,0.19945783387797
"19","938028",0.203419051086243,0.249575911484302
"20","938068",0.128756550656151,0.18053953616853
"21","938207",0.0804084401128346,0.0939557535003536
"22","938400",0.371390676354104,0.423113960687677
"23","938508",0.145671408145846,0.242555387564379
"24","938877",0.173702083444913,0.173972250159805
"25","939405",0.167812155519884,0.168073161363204
"26","939465",0.255331089993446,0.276651435834251
"27","940567",0.124072916746366,0.139177800127844
"28","942280",0.135113204733314,0.126301795590135
"29","942874",0.103806849817175,0.131000064691406
"30","926596",0.112112132332719,0.149400820126323
"31","928376",0.156956985265806,0.16298271286508
"32","928546",0.198029508595335,0.279888067155231
"33","930280",0.0933520056018673,0.113091857290663
"34","932882",0.175164618081796,0.212204246312236
"35","933037",0.20008168266626,0.207763008319333
"36","933078",0.285238987770328,0.290993274694576
"37","936034",0.206115647466947,0.230492362966156
"38","939097",0.343473224879539,0.339452231905762
"39","939451",0.190553983491676,0.242390176372555
"40","939458",0.126542767060883,0.164251079954401
"41","941882",0.196078431372549,0.178155309858585
"42","941951",0.198618007689446,0.23136249844536
"43","941960",0.104370715180858,0.151728648362176
"44","942059",0.241113116432351,0.213456199630443
"45","942198",0.0392156862745098,0.0475080826289559
"46","942282",0.0404226041727221,0.0489702106874392
"47","942291",0.18190171877725,0.159153184734177
"48","942420",0.0571661950475029,0.121195088186278
"49","942960",0.18959881966484,0.208809679972944
"50","943273",0.129640744710433,0.170141911225495
"51","943494",0.268387016105368,0.289797884307323
"52","943732",0.194060578809153,0.181664993030625
"53","943951",0.255654996282457,0.263257585560067
"54","945943",0.168573912474724,0.163375916603886
"55","946162",0.030556616567607,0.0370179997512575
"56","946208",0.165024590496112,0.139944033577616
"57","946617",0.108465228909328,0.109500719969601
"58","950874",0.208741430361716,0.227592972543264
"59","950878",0.195163517948119,0.18187079668411
"60","951897",0.206835075998008,0.240131131968886
"61","929198",0.27398362018319,0.307671181168736
"62","929914",0.229770299638572,0.240820185323579
"63","938954",0.315468977758801,0.302299610876098
"64","939462",0.285088714256584,0.323698828212363
"65","942025",0.305070139670746,0.347373232349557
"66","942350",0.1035560746157,0.162804286190795
"67","942937",0.156116656482874,0.15271616650083
"68","943672",0.235186190272349,0.211282741376401
"69","943679",0.156116656482874,0.15271616650083
"70","943806",0.364074265729843,0.359866861052829
"71","944568",0.242860522201464,0.27767992353313
"72","944706",0.327667927794505,0.315793847590506
"73","944924",0.169483410928192,0.197371154744066
"74","945121",0.130989224532783,0.114407190489069
"75","945905",0.249117198148313,0.236728396115135
"76","946788",0.225695232119796,0.215799218808242
"77","948959",0.37407850022,0.357395605014879
"78","950974",0.209258446444583,0.229765796229396
"79","951867",0.196824658975183,0.210335060549436
"80","952337",0.304441776203043,0.299744343821454
"81","952370",0.22195209975229,0.280628190852011
"82","952373",0.253862714046405,0.269618844640765
"83","952858",0.245945677212286,0.253251111852347
"84","954263",0.18668836845634,0.180615138992684
"85","955120",0.203010512410276,0.202641421819881
"86","955125",0.179364382666785,0.236728396115135
"87","956191",0.156116656482874,0.141807868893628
"88","956856",0.274171731170117,0.269618844640765
"89","957999",0.269911677756791,0.271576322728431
"90","958890",0.0862967288464163,0.0964766140389895
"91","958956",0.285366985395801,0.317552952806223
"92","959196",0.209258446444583,0.261097495715223
"93","959216",0.244084008646071,0.247294846546714
"94","959272",0.172626645551555,0.191571284350017
"95","959942",0.249786650372598,0.185441059322436
"96","960116",0.181223130577474,0.198983016455416
"97","960171",0.274171731170117,0.290904542901878
"98","960216",0.355407799664967,0.404428266961147
"99","960443",0.280696609942981,0.289931889054769
"100","961274",0.109837803890732,0.115120014771746
"101","978268",0.198294786019817,0.270810068076504
"102","605976",0.156772360333924,0.177942615808348
"103","606544",0.248652281287036,0.20246922931615
"104","928006",0.229539042524383,0.279145263119541
"105","939336",0.22628141110071,0.269679944985297
"106","939413",0.0977647433475688,0.159514655893825
"107","942006",0.309260944245374,0.270017678298583
"108","942955",0.0898026510133874,0.169882397145875
"109","943397",0.37233435579307,0.433735126032849
"110","943500",0.190314427227923,0.229515026553796
"111","943928",0.294165834430923,0.301784700340689
"112","946345",0.124711648981581,0.228056779919032
"113","950186",0.172559192562915,0.285631023498992
"114","952493",0.207390338946085,0.27070534771479
"115","957923",0.0979827252087025,0.0667284809281306
"116","957984",0.0423333756667302,0.0840874965182522
"117","960403",0.210024901935556,0.232112960869701
"118","960494",0.0535479552601666,0.0987658329316862
"119","960509",0.0777713771047819,0.088273482950475
"120","960554",0.137175815292184,0.177942615808348
"121","961275",0.251497727413928,0.278323036699858
"122","961285",0.158867707939799,0.159514655893825
"123","961686",0.324047404603258,0.323669437485075
