"id","cos_sim_1yr","cos_sim_2yr"
"930036",0.4,0.278243337456101
"930085",0.086066296582387,0.11973686801785
"930144",0.188561808316413,0.131165167156791
"930278",0.105409255338946,0.0733235575106766
"931221",0.210818510677892,0.146647115021353
"932031",0.338061701891407,0.352737810751329
"932117",0.086066296582387,0.179605302026775
"932520",0.2,0.231869447880084
"932853",0.0666666666666667,0.0927477791520336
"932984",0.450748935855209,0.509510171085253
"933007",0.121716123890037,0.169333502666921
"933119",0.210818510677892,0.293294230042706
"934380",0.223606797749979,0.311085508419127
"934443",0.210818510677892,0.293294230042706
"935677",0,0
"937715",0,0
"937748",0.169030850945703,0.274351630584367
"938028",0.0608580619450185,0.0423333756667301
"938068",0,0.103695169473042
"938207",0.298142396999972,0.311085508419127
"938400",0.223606797749979,0.311085508419127
"938508",0.0608580619450185,0.169333502666921
"938877",0.149071198499986,0.207390338946085
"939405",0.149071198499986,0.207390338946085
"939465",0.338061701891407,0.39193090083481
"940567",0.2,0.231869447880084
"942280",0,0.0733235575106766
"942874",0.223606797749979,0.259237923682606
"926596",0.0912870929175276,0.172630601294531
"928376",0.193649167310371,0.20344711469279
"928546",0.136930639376291,0.230174135059374
"932882",0,0.040689422938558
"933078",0.204124145231931,0.180139754429243
"936034",0.12909944487358,0.244136537631348
"939097",0.372677996249965,0.375872788587952
"939451",0.233549683248457,0.343513033368341
"939458",0.149071198499986,0.187936394293976
"941882",0.298142396999972,0.23492049286747
"941951",0.182574185835055,0.230174135059374
"941960",0,0
"942059",0.23094010767585,0.18196863131171
"942198",0,0
"942291",0.149071198499986,0.140952295720482
"942420",0.0645497224367902,0.20344711469279
"942960",0,0.0332227747092548
"943273",0,0.040689422938558
"943494",0.266666666666667,0.31517891481565
"943732",0.105409255338946,0.132891098837019
"943951",0.298142396999972,0.23492049286747
"945943",0.0912870929175276,0.115087067529687
"946162",0,0
"946208",0.0912870929175276,0.115087067529687
"946617",0.387298334620741,0.325515383508464
"950874",0.263523138347365,0.332227747092548
"950878",0.115470053837925,0.145574905049368
"951897",0.12909944487358,0.0813788458771159
"929198",0.220863052149693,0.336331894472744
"929914",0.27050089040023,0.380234550314687
"938954",0.300556544889144,0.27461384189394
"939462",0.201619459636378,0.255069090569311
"942025",0.241943351563654,0.255069090569311
"942350",0.120971675781827,0.255069090569311
"942937",0.0637576713063338,0.0896221429896441
"943672",0.19959308197927,0.16032096321124
"943679",0.0450834817333716,0.0633724250524478
"943806",0.385570154169504,0.372613846495423
"944568",0.201619459636378,0.311751110695824
"944706",0.294484069532924,0.284588526092322
"944924",0.294484069532924,0.310460210282533
"945121",0,0.126744850104896
"945905",0.10223972648865,0.215572727144386
"946788",0.159394178265835,0.246460893221521
"948959",0.373844846197272,0.345724922352092
"950974",0.282267243490929,0.396774140885595
"951867",0.0901669634667432,0.126744850104896
