"id","cos_sim_1yr","cos_sim_2yr"
"930036",0.348635857774221,0.306610696396536
"930085",0.15675170253911,0.165251162498128
"930144",0.226767974827002,0.216052390747189
"930278",0.0940200989444537,0.0947452409476391
"931221",0.262794165613818,0.240104372543987
"932031",0.284983279532782,0.284446189900888
"932117",0.111494121937075,0.119844303542396
"932520",0.148658829249433,0.164785917370794
"932853",0.210600008103364,0.209727531199193
"932984",0.262794165613818,0.271176703108503
"933007",0.139470849512434,0.172980352277614
"933119",0.210235332491055,0.211856799303518
"934380",0.166205623828633,0.174187006133995
"934443",0.116617580186264,0.11751700814531
"934872",0.242758851613762,0.232399602204323
"935677",0.121379425806881,0.0978524640860307
"937715",0.185823536561792,0.209727531199193
"937748",0.216705620524367,0.236360977691468
"938028",0.25769088048523,0.265910634765771
"938068",0.110929591109979,0.140529902515079
"938207",0.0664822495314534,0.0803940028310748
"938400",0.408161530651925,0.423061229323117
"938508",0.252282398989266,0.288125247052784
"938877",0.227586423387902,0.220168044193569
"939405",0.242758851613762,0.232399602204323
"939465",0.379267353374157,0.373699334510366
"940567",0.151724282258601,0.146778696129046
"942280",0.116617580186264,0.11751700814531
"942874",0.227586423387902,0.232399602204323
"926596",0.26451609392373,0.276503649942176
"928376",0.207834073797216,0.249527684094159
"928546",0.36638956464179,0.400772537010137
"930280",0.163626897891272,0.151852166154028
"932882",0.222009146965286,0.239491558000154
"933037",0.192814108795945,0.198821155955384
"933078",0.390027601070292,0.383897903872868
"936034",0.283656437142031,0.282650105049254
"939097",0.297580605664196,0.303479615790194
"939451",0.227121364549257,0.286123325702845
"939458",0.133626492668133,0.15150618218626
"941882",0.314657545303779,0.334327892727138
"941951",0.237188462621046,0.251919903151852
"941960",0.242382513489873,0.237917794432831
"942059",0.311751110695824,0.273131654211174
"942198",0.0454467212793511,0.0540722260074617
"942291",0.247983838053497,0.247841686228658
"942420",0.104131520175093,0.140414372248573
"942960",0.331595554737046,0.338831927353482
"943273",0.351797830466234,0.367949479527068
"943494",0.257714528546621,0.30461647164414
"943732",0.279580565758686,0.283133528336471
"943951",0.340092120759081,0.343943564562219
"945943",0.320641926422481,0.290892047797893
"946162",0.0708525251581419,0.0910438847370581
"946208",0.150412195808468,0.165193379115969
"946617",0.196352277469526,0.221937781302041
"950874",0.333260305983715,0.32940916923184
"950878",0.266405494594614,0.246830087509358
"951897",0.228140730188812,0.235248364240029
"929198",0.311476864686976,0.347227071177004
"929914",0.224146260048478,0.259483469267201
"938954",0.353391313613669,0.332917446292614
"939462",0.340568087280031,0.398267931831168
"942025",0.28449333006153,0.320750399510846
"942350",0.1343882460221,0.137328446595704
"942937",0.206904240044749,0.221041473820208
"943672",0.301645767832136,0.296116241251991
"943679",0.246886972636316,0.265030307713382
"943806",0.395899913512684,0.424993975103463
"944568",0.206904240044749,0.183800790730934
"944706",0.396238351144705,0.411136759401528
"944924",0.253756614051788,0.279159765302221
"945121",0.163799190035426,0.163378480649719
"945905",0.263802906057055,0.282548666535397
"946788",0.240401002785904,0.256826984078043
"948959",0.411990922360768,0.418753265281441
"950974",0.179929380424097,0.173229075365406
"951867",0.188975213622859,0.173289047351057
"952337",0.328504601387355,0.345401850528588
"952370",0.220107257874301,0.279973901894434
"952373",0.280426356462559,0.297583239534611
"952858",0.327144328043813,0.351016810608848
"954263",0.171718314361572,0.17894312738228
"955120",0.233090333731217,0.24160897353596
"955125",0.22649821098899,0.279547891684028
"956191",0.155178180033562,0.172988979511467
"956856",0.307390429199343,0.321630370002054
"957999",0.275999070500564,0.279706601801408
"958890",0.0905206050195777,0.108118112194667
"958956",0.384046401878714,0.417932408317256
"959196",0.24535824603286,0.28719557231633
"959216",0.232767270050343,0.245067720974579
"959272",0.189868352283188,0.218275165273786
"959942",0.229001029630669,0.200581034633628
"960116",0.265131896362614,0.291216280603811
"960171",0.325326974934833,0.331932369181238
"960216",0.413808480089498,0.441121897754242
"960443",0.293823447849439,0.301492546526398
"961274",0.104524191350522,0.12484404235973
"978268",0.188876865859955,0.200027706587374
"605976",0.258582258762672,0.284701871920962
"606544",0.231545675781225,0.217114377032458
"928006",0.218169247840567,0.25033949770005
"939336",0.329377217129453,0.344930164736522
"939413",0.124981425068625,0.169726115952881
"942006",0.268930201925088,0.253723999114927
"942955",0.129386865143718,0.158050675377267
"943397",0.391229106386891,0.439668296076029
"943500",0.229956502425142,0.244331995149752
"943928",0.334683135910707,0.32192237552589
"946345",0.275478045316326,0.307046096585488
"950186",0.275478045316326,0.290538241930354
"952493",0.282136374798239,0.298687701138606
"957923",0.0914903297395924,0.075995918944658
"957984",0.043097043127112,0.0766505039787207
"960403",0.328253040585034,0.331599682011588
"960494",0.114457611473289,0.126440540301814
"960509",0.109481193583146,0.113796486271632
"960554",0.228915222946578,0.246559053588537
"961275",0.337850432935116,0.359871231481916
"961285",0.16306006535601,0.191216344030241
"961686",0.347181391028342,0.378857721923721
"975240",0.188940110954474,0.209057494415348
"976418",0.313514327079009,0.338228445307352
"976803",0.105565765084145,0.0983476598107339
"980491",0.311573043230563,0.302520718252524
"981379",0.282090071696167,0.279404325928131
"988809",0.213232393157859,0.241676212593776
"989132",0,0.0189660810452721
"989150",0.204747999837227,0.20639263955546
"991065",0.176750426376766,0.216800364578879
"995071",0.187117162856372,0.231109965171873
"996092",0.245653145824538,0.271014281924762
"997056",0.262891963075383,0.273751799924002
"997663",0.327083560080431,0.328958096505611
"997755",0.39811343121144,0.398287701950714
"531290",0.187544421197777,0.215343273444559
"605302",0.0639649620187919,0.100936057849981
"606288",0.0258457476581872,0.0439215821365901
"609595",0.456892585848513,0.416684751637099
"611664",0.114424002601769,0.149309155839024
"611671",0.215381230484894,0.270849756508972
"612247",0.182757034339405,0.139757618561512
"614909",0.126994067111031,0.153557378225387
"615288",0.298503156087695,0.336453526166602
"615426",0.308237787898061,0.310632205428536
"618245",0.268596888621508,0.244072071221773
"618770",0.389639306401881,0.344314237435635
"622414",0.275687975020664,0.230588306217098
"625528",0.272753373656073,0.292212757960037
"625933",0.229386260761347,0.210133550731068
"626268",0.337977006486874,0.367785022949702
"626631",0.313647137451374,0.382742001346713
"628136",0.219308441207286,0.201872115699961
"628357",0.146531615897343,0.153557378225387
"631685",0.1939866417822,0.199695330999632
"631936",0.161819976340435,0.28972434784343
"632145",0.416783550740005,0.410169585047098
"632513",0.00976877439315621,0.0124505982344908
"632874",0.204328576074587,0.20486605103494
"632899",0.0879189695384059,0.141106779990896
"640253",0.288333086737392,0.331071382149649
"944089",0.133466867000585,0.153096800538685
"952594",0.445560357517775,0.419320780798218
"954855",0.155343479188494,0.190225647486502
"955480",0.172039695571011,0.191861068058801
"958268",0.251996039667326,0.219607910682951
"960633",0.0516914953163745,0.0329411866024426
"974869",0.200319431901185,0.187816585417338
"981375",0.187026867072903,0.218507112218769
